Model,Dimension,female,woman,girl,sister,she,daughter,mother,aunt,grandmother,male,man,boy,brother,he,son,father,uncle,grandfather,Female Terms_mean,Female Terms_std,Male Terms_mean,Male Terms_std,diff,diff_pvalue,diff_abs
flan-t5-small__conservative-L1,Competence,0.24260498548402856,0.2414619589962846,0.24223993815255196,0.24148165536466148,0.25006563637130175,0.24241594572692665,0.24055797762112088,0.2399049696973527,0.24086971091450254,0.24173488036413107,0.24359297832309526,0.24144198371628364,0.2423664132864828,-4.123096122427912,0.24186760246267153,0.24201784811273191,0.24487513635902658,0.24359650147475273,0.24240030870319235,0.002838488611210438,-0.24240030870319293,1.3720335723529502,0.48480061740638525,0.3324731943339303,0.48480061740638525
flan-t5-small__conservative-L1,Sociability,0.28834036690421344,0.309082332982256,0.31072594596784103,0.28468863854562765,0.20404516862351185,0.17460858474442736,0.24023833467858308,0.21745828397042352,0.2541927089786024,0.27820100543028625,0.2956806938646511,0.23826817146656692,0.29807195347160603,-4.117091262073995,0.14223666208604918,0.13608687118527396,0.18213775407100738,0.26302778510307867,0.25370892948838736,0.045577024868678956,-0.25370892948838614,1.3671818799998166,0.5074178589767735,0.3096928600066044,0.5074178589767735
flan-t5-small__conservative-L1,Morality,0.22463233047454179,0.21145745315610626,0.20626944497783153,0.22110266320166067,0.24646795620004885,0.26552621192816966,0.23406509693987565,0.22426183122690468,0.2267733736498426,0.23386056221724072,0.22237055051542662,0.2556213533812938,0.22288955760288887,-4.121498598680679,0.2875622055603876,0.30733021047599157,0.2924488923302644,0.2388589048422014,0.22895070686166463,0.016990842780480152,-0.2289507068616649,1.3765443904635613,0.45790141372332954,0.36079945533651736,0.45790141372332954
flan-t5-small__conservative-L1,Ability,0.2518613320643967,0.23521402731096122,0.24013377856638754,0.23583859577807595,0.27360349950547597,0.24506520679150462,0.23460578867302445,0.23023780136460253,0.23586538285007388,0.24694772719548408,0.24695104105129156,0.23226403555835592,0.2401880440474487,-4.122924275340383,0.24553921999463532,0.2418207254108578,0.24269196515939226,0.2440961040184088,0.24249171254494475,0.012567147771224715,-0.24249171254494536,1.3719466481940674,0.4849834250898901,0.33228525362669814,0.4849834250898901
flan-t5-small__conservative-L1,Agency,0.21779549220116312,0.22910702310426453,0.23228826905823333,0.23379104427854142,0.2766116934686161,0.26483351208274913,0.2405574922611662,0.22349959734681918,0.22635612328826202,0.21610413006811077,0.2348133092054618,0.2469433089668137,0.23279202739117968,-4.122212939920609,0.24030221346854114,0.2959318994566499,0.2707583664058279,0.23972743786820913,0.23831558300997946,0.018559312038883627,-0.23831558300997946,1.3733415153288966,0.4766311660199589,0.3409351849410689,0.4766311660199589
flan-t5-small__conservative-L1,Status,-0.24333597780477836,-0.24229645471060168,-0.24009109142395035,-0.2400800032499218,-0.22936076509968822,-0.24562401550329932,-0.2427996151240391,-0.24443968520280746,-0.24323393025181972,-0.2446057687902881,-0.2449669276935448,-0.24615352397586276,-0.245083002649922,4.123076515279331,-0.23956842611630993,-0.2426383230069744,-0.24232220270683352,-0.24647680196869604,-0.24125128204121177,0.004535729926081674,0.24125128204121105,1.372433992941366,-0.4825025640824228,0.334841056305787,0.4825025640824228
flan-t5-small__conservative-L1,Politics,0.2361441069642393,0.23572198678358058,0.23880558161347903,0.23624805627515238,0.245829203739542,0.2608376012922607,0.23532884472353718,0.23487299048323673,0.22758222295809835,0.2373746460917676,0.2425428991601911,0.2535934793457865,0.2331802399402351,-4.122841399512164,0.26517555394851666,0.25688507555770235,0.257615164635115,0.22510374599972338,0.2390411772036807,0.008887514985162537,-0.23904117720368065,1.373185946359613,0.47808235440736135,0.3394230191738441,0.47808235440736135
flan-t5-small__conservative-L1,Religion,0.2423469202830082,0.24606602722928098,0.24540949757844252,0.24590780500409995,0.2438807836949006,0.23532765120392093,0.24286550603438606,0.24517766250481726,0.2454648081800111,0.2423993504681193,0.24291799664878783,0.24168745848192788,0.24453679042369705,-4.123081454751556,0.2389854440298974,0.23322512923692762,0.24208856150820743,0.24479406224112923,0.24360518463476305,0.0031844780938565394,-0.24360518463476252,1.3716059518452797,0.48721036926952555,0.3300007553898787,0.48721036926952555
flan-t5-small__conservative-L2,Warmth,-0.24148497702021005,-0.25608496664767894,-0.23425954656493755,-0.253442240714496,-0.2270509268363168,-0.2207591892278337,-0.2774405580826846,-0.29727349090366795,-0.2317982155081835,-0.25880726471952314,-0.23245987609679028,-0.19726048549020092,-0.25023510333862137,4.121868238491051,-0.21915095649016184,-0.23367588435494252,-0.27903159655568766,-0.21165295993909178,-0.24884379016733435,0.02370623228607912,0.24884379016733682,1.3695223805185182,-0.4976875803346712,0.31937644466126536,0.4976875803346712
flan-t5-small__conservative-L2,Competence,0.24340623303146647,0.24238603060869657,0.24300562448003352,0.2436666191385514,0.24668634412368556,0.2488514164180508,0.24646680175284796,0.24333889484015733,0.242780596271452,0.24831301869198388,0.24967319551075987,0.2302272222048427,0.24427207021475486,-4.123012099582799,0.2494454880158387,0.23472090621999303,0.2227087063044725,0.2430629317552114,0.24450984007388243,0.0021207900037397247,-0.24450984007388246,1.3712860308716959,0.48901968014776487,0.3281514602007285,0.48901968014776487
